Zona,Region_Comercial,Subregion_Comercial,Locacion_Comercial,AGRUP_PIVO,CANAL,Marca,Tamano,EMPAQUE,Retornable,Agrup_Producto,SKU,MES,MES_CUOTA, AL_CUOTA ,AL_VENTA_2017,AL_VENTA_2018,AL_VENTA_2019,YEAR_2018,YEAR_2019
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1587.922,1597.633,3143.1542,1356.8029,1121.1587,6010.5097,5465.781
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,457.41,457.75,843.5374,451.2252,299.0554,2056.139,1581.6654
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,14712.001,14800.176,15112.4144,13252.6038,12003.5843,51427.4772,54959.4992
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,,,,1.3209,,1.3209,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,2936.285,2957.153,979.175,1044.5591,2389.4883,4353.3859,15606.9633
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,692.514,692.294,669.4193,699.7102,920.3837,3009.6533,2940.4356
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,1274.747,1275.124,1923.2529,1574.7918,1770.813,7082.2097,9786.1122
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,1.5851,4.7553,1.5851,23.7765
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,280.93,282.303,513.5562,424.7937,403.6595,2040.4881,1708.1557
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,73.77,73.92,111.7472,87.9712,82.0272,418.4576,619.7611
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,58.448,58.46,61.2886,89.8195,69.2138,269.1062,284.2522
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2860.001,2860.026,3231.227,2970.4772,2589.2591,13391.717,11866.3177
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,47.935,47.935,84.536,71.8556,38.0412,293.7626,200.773
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,139.115,139.226,,111.7472,43.9856,427.968,354.2624
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,125.7456,16.6428,,68.4204,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,117.232,117.218,128.9174,141.5978,158.505,574.8448,585.4118
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,129.457,129.464,261.5415,297.4704,104.6166,1011.8221,462.8492
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,141.089,141.955,175.4122,153.2215,150.0514,733.3498,724.3679
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,22.494,22.579,21.3984,27.7387,28.5312,160.0918,241.3265
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,17.337,17.347,11.6237,23.2474,17.4355,79.7808,85.5926
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA San Juan,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,828.557,828.528,797.8335,734.1656,913.0168,3618.5182,4050.985
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,3.6984,1.8492,,7.3968,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,12.058,12.057,22.1914,14.2659,52.3083,174.361,137.9037
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,MIXTOS,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,,,,,,18.2282,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1551.795,1521.005,3027.446,2606.8806,2249.7152,11376.9635,11542.8634
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,528.831,510.81,212.7952,148.6,326.92,923.6976,1734.8555
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,81.407,80.268,70.975,177.5256,156.3916,956.3135,1137.0091
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,580.897,578.893,775.9065,731.5235,826.6297,4371.1772,4579.6184
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,358.137,350.331,514.0846,410.5282,340.7858,1684.9084,1521.6481
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,278.058,262.815,,199.7184,116.5024,870.2016,682.3712
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,294.0228,51.7776,,308.8164,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,72.832,75.405,166.9586,63.402,42.268,344.4842,276.8554
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,34.266,32.785,31.702,28.5318,19.0212,185.4567,101.4464
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,918.523,909.599,1519.0067,1254.3029,1121.6871,5339.5051,5178.3585
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,325.899,312.107,124.824,2558.2976,191.3968,9513.1739,1009.6875
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,60.608,59.863,45.4381,56.0051,56.0051,404.7161,548.4272
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,VTA AL PASO + OTROS,HORIZONTAL,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,318.878,319.099,417.1455,368.5355,364.573,2014.3976,1843.9996
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,88.7616,29.5872,,181.2216,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,180.08,189.319,396.275,391.5197,313.8498,1735.6843,1153.16
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,MIXTOS,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,,,,,,870.9949,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,MIXTOS,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,131.5606,,,,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,42150.643,42215.121,50576.31851,42373.6938,29361.4801,169587.3129,164917.0851
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,7093.929,7137.219,4861.0033,4157.2336,8444.0463,17383.0299,36021.8304
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1524.299,1529.007,1263.9893,1709.2121,1301.3253,7001.1651,5939.0041
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,4484.933,4498.868,7027.0123,5770.0269,6240.535,25724.5851,31267.4107
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,48.0792,36.984,,131.2932,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,6441.423,6460.266,10748.2243,11304.0757,6500.8186,38358.7663,28382.4342
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,5242.411,5267.69,,3804.9526,3311.6006,16502.5255,21571.569
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,5362.0636,1876.3216,,7793.1452,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1240.071,1243.05,2623.258,1229.9988,1014.432,5558.7704,4712.3538
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,459.736,463.03,788.0589,467.6045,337.6263,2230.4999,1623.4066
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,21416.019,21468.914,21418.2817,16187.5875,14102.1901,65939.6659,71812.8048
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,4584.681,4605.79,1998.3728,1863.2459,4281.662,7278.6263,20118.8566
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,1138.525,1143.935,848.1778,1114.8184,1337.2531,4636.9749,4676.7757
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,TRADICIONAL,HORIZONTAL,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2308.679,2322.935,3479.0295,2875.8985,3371.7689,12703.5154,16208.4274
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,20.092,20.092,20.6063,9.5106,12.6808,39.6275,61.8189
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,739.912,751.254,1054.5866,991.1847,757.1263,4158.6434,3374.5722
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,422.54,424.03,309.088,444.6112,409.3435,1830.752,1884.6443
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,104.802,104.802,80.3092,101.7954,34.8711,389.2178,262.5899
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2552.073,2555.051,2655.5718,2775.5101,2072.5178,11442.8372,9514.0331
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,51.226,52.327,68.1572,47.5515,31.701,256.7781,160.6184
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,133.314,133.784,,97.4816,42.7968,477.8976,237.76
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,105.4044,11.0952,,38.8332,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,,,,1.5851,,1.5851,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,132.043,132.023,283.1956,162.7318,44.3814,674.1746,304.3296
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,168.876,168.872,42.7977,153.7547,26.9467,538.934,163.2653
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,485.436,496.448,401.5461,384.6388,319.1234,1570.7846,1367.3698
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,118.973,119.463,78.4608,80.8384,125.2203,370.9056,603.5142
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,61.495,61.49,59.1752,59.1752,20.0773,198.6596,122.0488
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Chosica,COMER Y BEBER,HORIZONTAL,COCA-COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,772.747,772.725,878.41,1016.5783,760.5838,4015.5862,3510.732
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,SPRITE SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,1.8492,,,9.246,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2.068,2.064,19.0212,9.5106,13.4733,49.1381,57.8557
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,859.819,848.908,1479.3802,1081.5331,900.8372,4558.0764,3895.5251
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,261.971,260.702,216.3616,147.4112,236.5712,640.7632,1377.8192
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,79.444,79.118,70.975,107.7834,75.0257,527.2933,350.8244
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,INCA-KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA-KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,514.933,514.067,722.0131,439.8652,563.5026,2334.3235,2108.1817
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,FANTA SIN AZÚCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZÚCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,16.6428,1.8492,,3.6984,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,83.062,81.933,231.9458,225.6055,150.0514,839.5482,489.2521
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,115.573,109.422,,117.6912,64.1952,543.2816,443.4224
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,,,230.2254,30.5118,,104.4798,
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,46.681,45.195,118.3504,31.701,38.0412,164.8452,135.2576
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,CRUSH,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,15.92,15.943,31.702,17.4361,12.6808,82.4252,60.2338
REGION LIMA,REGION LIMA,LIMA 1,IA ECOBESA Ate,VTA AL PASO + OTROS,HORIZONTAL,COCA-COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA-COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,470.892,462.169,610.7728,477.6284,442.7573,2023.5805,2069.0187
